,Date,Title,Numac,Link FR,Link NL,Topics
452,12/11/2020,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale Expertise et Support Stratégiques. - Service Règlementation. - Accord entre les autorités compétentes des Pays-Bas et de la Belgique prorogeant l'Accord concernant la situation des travailleurs transfrontaliers dans le cadre de la crise sanitaire liée au COVID-19 du 30 avril 2020, tel que prorogé par les accords du 19 mai 2020, du 19 juin 2020 et du 24 août 2020, p. 87811.",2020044188,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-11&caller=list&numac=2020044188,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-11&caller=list&numac=2020044188,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999956850636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
453,12/15/2020,"SERVICE PUBLIC FEDERAL JUSTICE
23 SEPTEMBRE 2015. - Arrêté royal portant modification de l'arrêté royal du 22 décembre 2003 portant exécution du Titre XIII, Chapitre 6 ""Tutelle sur les mineurs étrangers non accompagnés"" de la loi programme du 24 décembre 2002, en ce qui concerne l'allocation des subventions exceptionnelle et temporaire dans le cadre de l'exercice de la tutelle. - Traduction allemande, p. 88285.",2020016318,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-15&caller=list&numac=2020016318,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-15&caller=list&numac=2020016318,"[0.004664250181345456, 0.003150514991716551, 0.00381441241755248, 0.013476032611542942, 0.006153141705308021, 0.005757608970824592, 0.003880520440034398, 0.002469565698432357, 0.00697802736977016, 0.0035992579695871925, 0.005386657188609081, 0.008877533624112378, 0.005977173904767117, 0.005786671443811879, 0.006626795768741594, 0.0033111416286085893, 0.004032546666980862, 0.003348446964523837, 0.004175437591424393, 0.004776490151351576, 0.004988093770126789, 0.006166718716589864, 0.003080168649673638, 0.005208785795967988, 0.003982055714686201, 0.005060992976254651, 0.004535721192269462, 0.0025331237390449155, 0.004589266306260972, 0.002568866355683805, 0.004730167519940906, 0.004638304918961656, 0.00248610831025928, 0.005477938839644506]"
454,12/18/2020,"SERVICE PUBLIC FEDERAL MOBILITE ET TRANSPORTS
13 DECEMBRE 2020. - Arrêté royal modifiant certaines mesures relatives au permis de conduire par rapport à la crise à propos de la COVID-19, p. 89828.",2020016354,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-18&caller=list&numac=2020016354,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-18&caller=list&numac=2020016354,"[0.004660291508839514, 0.003147871840986257, 0.0038111449897871726, 0.01345311070316562, 0.006147562468599939, 0.0057525138975742865, 0.0038772569696285683, 0.002467560686190802, 0.006971761828905551, 0.0035961693717378083, 0.005381901658666172, 0.00886862240194854, 0.00597222456609866, 0.005781445963499243, 0.00662202035390056, 0.003308431532051702, 0.0040294110646373876, 0.003345689930604712, 0.004171906528857066, 0.004772376678670666, 0.0049839260309790445, 0.006161057435811684, 0.0030775234509494284, 0.0052043737273699785, 0.003978589674712787, 0.00505661070643457, 0.004531913008022437, 0.0025310058482229084, 0.004585383931424781, 0.0025667662829942993, 0.004726176455415044, 0.004634454212857674, 0.002484090208520299, 0.0054732828036911955]"
455,12/18/2020,"COMMUNAUTE FRANCAISE
MINISTERE DE LA COMMUNAUTE FRANCAISE
10 DECEMBRE 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  40 relatif au subventionnement exceptionnel des pouvoirs organisateurs de l'enseignement secondaire ordinaire et spécialisé ayant pour objet l'achat de matériel informatique, dans le cadre de la crise de la COVID-19, p. 89892.",2020044318,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-18&caller=list&numac=2020044318,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-18&caller=list&numac=2020044318,"[0.0, 0.0, 0.0, 0.9999999979938694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
456,12/18/2020,"SERVICE PUBLIC DE WALLONIE
11 DECEMBRE 2020. - Arrêté du Gouvernement wallon de pouvoir spéciaux n°  66 relatif à l'octroi d'une indemnité en faveur des associations sans but lucratif (ASBL) qui exercent une activité économique dans le cadre de la crise du coronavirus COVID-19, p. 89918.",2020016395,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-18&caller=list&numac=2020016395,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-18&caller=list&numac=2020016395,"[0.004661726567615581, 0.0031488514456446608, 0.0038123564200514357, 0.013461757743692564, 0.006149567510704133, 0.005754355193455246, 0.0038784678489618557, 0.002468306534700925, 0.006974014035393444, 0.0035973154231788694, 0.0053836610636579605, 0.008871966592852602, 0.00597401335699835, 0.0057833415883173775, 0.006623804578264014, 0.003309448435153001, 0.004030620963140461, 0.003346720744832577, 0.004173198148976299, 0.004773868699107114, 0.004985414594459804, 0.006163104732696084, 0.0030785005683610684, 0.005205959289314336, 0.003979882664719583, 0.00505819788772084, 0.004533311290684955, 0.002531794851065523, 0.004586825033841226, 0.00256754511031297, 0.00472763646130746, 0.004635850383775167, 0.0024848409904497212, 0.00547496800074555]"
457,12/18/2020,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale Expertise et Support Stratégiques. - Service Règlementation. - Accord amiable entre les autorités compétentes du Luxembourg et de la Belgique prorogeant l'Accord amiable du 19 mai 2020 concernant la situation des travailleurs transfrontaliers dans le contexte de la lutte contre la propagation du COVID-19, tel que prorogé par les accords du 19 juin 2020 et du 24 août 2020, p. 90651.",2020044248,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-18&caller=list&numac=2020044248,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-18&caller=list&numac=2020044248,"[0.0, 0.0, 0.0, 0.9999999979938694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
458,1/4/2021,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
23 DECEMBRE 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale de pouvoirs spéciaux n°  2020/050 modifiant l'arrêté du Gouvernement de la Région de Bruxelles-Capitale de pouvoirs spéciaux n°  2020/010 du 30 avril 2020 concernant une mission déléguée à la S.A. Société Régionale d'Investissement de Bruxelles (SRIB) d'octroi de crédits à certaines entreprises du secteur de l'Horeca ou fournissant celui-ci en raison de la crise sanitaire du COVID-19, p. 21.",2020044714,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-04&caller=list&numac=2020044714,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-04&caller=list&numac=2020044714,"[1.5181781989857169e-12, 7.511352918356676e-16, 1.5052710475431316e-14, 2.671424774102187e-06, 0.00902826523382976, 0.010456005826181239, 1.5052598478996236e-14, 1.391154558307131e-16, 0.00811011217070399, 1.4438427929436047e-14, 0.008163581296132157, 2.5556516470873515e-06, 0.007056463308955602, 0.008730152179683034, 5.245328068591081e-15, 6.711387509500472e-16, 3.015003080575594e-16, 7.38192522438067e-16, 1.2836634645497138e-12, 1.4244027304871188e-12, 3.115758755460798e-15, 0.008805656863065914, 3.115011479219156e-16, 0.010449127883555459, 6.823273878437643e-16, 1.753369497586051e-12, 0.009783782315914409, 1.9502446174969817e-16, 7.108288251850964e-16, 1.6516174447557662e-16, 0.010620631215865248, 0.0091971916899654, 1.39611995290447e-16, 0.011263191425971729]"
459,1/5/2021,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
18 DECEMBRE 2020. - Ordonnance modifiant le Code des taxes assimilées aux impôts sur les revenus suite à la nouvelle réglementation fédérale relative à l'immatriculation des véhicules à moteurs et remorques, p. 116.",2020044602,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-05&caller=list&numac=2020044602,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-05&caller=list&numac=2020044602,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999956850636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
460,1/5/2021,"REGION DE BRUXELLES-CAPITALE
17 DECEMBRE 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale de pouvoirs spéciaux n° 2020/047 concernant l'octroi aux locataires d'un prêt sur le loyer commercial dans le cadre de la crise sanitaire du COVID-19, p. 117.",2020044715,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-05&caller=list&numac=2020044715,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-05&caller=list&numac=2020044715,"[2.270031994670063e-12, 1.123383259160625e-15, 2.2512781609448138e-14, 3.994493950544352e-06, 0.009019780571559315, 0.01044704006470215, 2.2512816312478133e-14, 2.080490463245774e-16, 0.00810305268094083, 2.159440432367552e-14, 0.0081591050149048, 3.82142839805864e-06, 0.007050833854543581, 0.008722142316430771, 7.843763866169016e-15, 1.0036801013281686e-15, 4.508702231643544e-16, 1.1040084214522449e-15, 1.919522785179048e-12, 2.1297457194692966e-12, 4.659000882034123e-15, 0.008798490751996553, 4.658408636373361e-16, 0.010439218530383666, 1.020326106987209e-15, 2.6213566913970068e-12, 0.009778068715688268, 2.916928512179088e-16, 1.0629484721391872e-15, 2.469977620735308e-16, 0.010613040611845944, 0.009190834849086461, 2.0879174253334214e-16, 0.011252686829297861]"
463,1/6/2021,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FLAMANDE
AUTORITE FLAMANDE
18 DECEMBRE 2020. - Arrêté du Gouvernement flamand fixant les mesures relatives aux contrats de travail pour étudiants à la suite de la propagation du coronavirus (COVID-19), en ce qui concerne les allocations dans le cadre de la politique familiale, p. 272.",2020044637,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-06&caller=list&numac=2020044637,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-06&caller=list&numac=2020044637,"[1.7477584402239438e-12, 8.648136770921866e-16, 1.733058398248744e-14, 3.0753722219929896e-06, 0.00902490047544232, 0.010452316339159476, 1.7330890573512567e-14, 1.6016594504133265e-16, 0.008107467986072953, 1.6623406223677614e-14, 0.008161823207064253, 2.9420997678998063e-06, 0.007054528212039068, 0.008726984235362768, 6.038769818277272e-15, 7.726896474984874e-16, 3.4711121468323755e-16, 8.499081008156713e-16, 1.477823641289366e-12, 1.6397685020603911e-12, 3.58698294795928e-15, 0.00880275225561767, 3.586274237737962e-16, 0.01044591594948238, 7.855275812665492e-16, 2.0183829449955676e-12, 0.009782455457390798, 2.245440340568109e-16, 8.183424660442064e-16, 1.9015377279712168e-16, 0.010618628726583491, 0.009195587149802073, 1.6073761187586492e-16, 0.011259698932709516]"
464,1/7/2021,"SERVICE PUBLIC FEDERAL SECURITE SOCIALE
28 DECEMBRE 2020. - Arrêté royal abrogeant certaines mesures temporaires de l'arrêté royal n°  20 du 13 mai 2020 portant des mesures temporaires dans la lutte contre la pandémie COVID-19 et visant à assurer la continuité des soins en matière d'assurance obligatoire soins de santé, et de l'arrêté royal n°  21 du 14 mai 2020 portant des adaptations temporaires aux conditions de remboursement et aux règles administratives en matière d'assurance obligatoire soins de santé suite à la pandémie COVID-19, p. 393.",2021020002,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-07&caller=list&numac=2021020002,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-07&caller=list&numac=2021020002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999975529561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
465,1/11/2021,"SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
22 DECEMBRE 2020. - Arrêté royal élargissant et prolongeant les mesures prises en matière de chômage dans le cadre de la lutte contre la propagation du coronavirus COVID-19, p. 747.",2020205606,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-11&caller=list&numac=2020205606,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-11&caller=list&numac=2020205606,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.99999999795317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
466,1/14/2021,"SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
23 NOVEMBRE 2020. - Arrêté royal rendant obligatoire la convention collective de travail du 28 avril 2020, conclue au sein de la Commission paritaire pour les employés du commerce international, du transport et de la logistique, concernant des mesures liées à la crise COVID-19, p. 1661.",2020204707,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-14&caller=list&numac=2020204707,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-14&caller=list&numac=2020204707,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999989201118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
467,1/14/2021,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
7 JANVIER 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale portant modification de l'arrêté du Gouvernement de la Région de Bruxelles-Capitale du 2 juillet 2020 portant sur des mesures de déconfinements en matière formation à la conduite pour limiter la prolifération du COVID-19, p. 1724.",2021030059,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-14&caller=list&numac=2021030059,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-14&caller=list&numac=2021030059,"[0.004634209284852407, 0.004000658091766738, 0.003980703043923913, 0.0042813417504675684, 0.004314551975932147, 0.004435737281659584, 0.004110729652589946, 0.2711786110091193, 0.0043205255463550285, 0.003906985711472837, 0.004308018918383332, 0.0041507965190985055, 0.0043853751680528585, 0.0042212374678548045, 0.004614305720472581, 0.003972441981590085, 0.004268286124375465, 0.004080091646693153, 0.004626144404185902, 0.004414184541303503, 0.004779409898876704, 0.004302733502063275, 0.004182656955090881, 0.004553706599986108, 0.0038832339568275636, 0.004433730204588847, 0.004335191370262856, 0.0041781279982050406, 0.00449217626218575, 0.004641806132774982, 0.004355120715960234, 0.004661735150338944, 0.053970612567110866, 0.004426114058234751]"
468,1/15/2021,"FR

NL

DE

 Image du sommaire du 2021-01-15
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL CHANCELLERIE DU PREMIER MINISTRE
24 DECEMBRE 2020. - Loi portant confirmation des arrêtés royaux pris en application de la loi du 27 mars 2020 habilitant le Roià prendre des mesures de lutte contre la propagation du coronavirus COVID-19 (I), p. 1985.",2021200011,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-15&caller=list&numac=2021200011,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-15&caller=list&numac=2021200011,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999965093324]"
469,1/15/2021,"SERVICE PUBLIC FEDERAL CHANCELLERIE DU PREMIER MINISTRE
24 DECEMBRE 2020. - Loi portant confirmation des arrêtés royaux pris en application de la loi du 27 mars 2020 habilitant le Roià prendre des mesures de lutte contre la propagation du coronavirus COVID-19 (II), p. 1986.",2021200012,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-15&caller=list&numac=2021200012,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-15&caller=list&numac=2021200012,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999965093324]"
470,1/15/2021,"SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
13 DECEMBRE 2020. - Arrêté royal prolongeant les mesures prises en matière de chômage dans le cadre de la lutte contre la propagation du coronavirus COVID-19, p. 2088.",2020205527,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-15&caller=list&numac=2020205527,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-15&caller=list&numac=2020205527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.99999999795317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
471,1/15/2021,"AUTORITE FLAMANDE
18 DECEMBRE 2020. - Arrêté du Gouvernement flamand portant diverses mesures urgentes à la suite de la pandémie du COVID-19 pour ce qui concerne l'enseignement secondaire, p. 2099.",2021020134,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-15&caller=list&numac=2021020134,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-15&caller=list&numac=2021020134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999993035743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
472,1/15/2021,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
7 JANVIER 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale de pouvoirs spéciaux n°  2020/051 portant diverses mesures visant à suspendre temporairement la taxe sur les établissements d'hébergement touristique en raison de la crise sanitaire du COVID-19, p. 2110.",2021030065,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-15&caller=list&numac=2021030065,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-15&caller=list&numac=2021030065,"[0.004526141559566752, 0.003905881270375244, 0.0038875408376574496, 0.004185129846469795, 0.004215676695156295, 0.004334400709955783, 0.004014734701470915, 0.2900759767351644, 0.004221788954415407, 0.003814845518262773, 0.004210005583268317, 0.004057001105387117, 0.004284863720844632, 0.0041241350107978835, 0.004512954370831422, 0.003880115679264537, 0.004174045288461403, 0.0039849990062477475, 0.004517569974203366, 0.004311556969816296, 0.004671692772841183, 0.004204555273447253, 0.004083062186250266, 0.004448586752738874, 0.0037943350512155806, 0.0043310132939041075, 0.004234154976841562, 0.004077336706209839, 0.004389784271902919, 0.00452554091541617, 0.004253893911718533, 0.004553209783151221, 0.05730043807567971, 0.00432444866773271]"
473,1/18/2021,"SERVICE PUBLIC FEDERAL INTERIEUR
12 JANVIER 2021. - Arrêté ministériel modifiant l'arrêté ministériel du 28 octobre 2020 portant des mesures d'urgence pour limiter la propagation du coronavirus COVID-19. - Traduction allemande, p. 2234.",2021020165,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-01-18&caller=list&numac=2021020165,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-01-18&caller=list&numac=2021020165,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999993035743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
